code,packaging_en,product_name,origins,manufacturing_places,environmental_score_grade,image_url,brands,categories
1121307372,,"Traditional Spaghetti, Enriched Macaroni Product",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Spaghetti"
1121307374,,"Spaghetti, enriched macaroni product, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Spaghetti"
1121307376,,"Enriched macaroni product, thin spaghetti, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Spaghetti"
1121307442,,Traditional medium egg noodles,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Noodles"
1121307444,,"Wide egg noodles, enriched egg noodle product",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Noodles"
1121307446,,"Broad egg noodles, enriched egg noodle product, traditional",,,,,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Noodles"
1121307448,,Traditional extra wide egg noodles,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Noodles"
1121307483,,"Mostaccioli Pasta, Enriched Macaroni Product",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307484,,Traditional small seashells enriched macaroni product,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307486,,"Lasagne, enriched macaroni product, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307489,,"Traditional rotini twists, enriched macaroni product",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307491,,"Egg Free Ribbons, Enriched Macaroni Product",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307492,,"Seashells, enriched macaroni product, traditional",,,,,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307494,,"Tricolor rotini, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307495,,"Angel hair enriched macaroni product, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307497,,"Linguini, enriched macaroni product, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307498,,"Enriched macaroni product, penne rigate, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Penne, Penne rigate"
1121307499,,Traditional fusilli enriched macaroni product,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121307501,,"Enriched macaroni product, rigatoni pasta, traditional",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas"
1121308548,,Red wine vinegar,,,,,,"Condiments, Sauces, Groceries"
1121308700,,"Traditional salsa, mild",,,,,,"Condiments, Sauces, Dips, Groceries"
1121308703,,"Traditional salsa, medium",,,,,,"Condiments, Sauces, Dips, Groceries"
1121308704,,"Traditional salsa, hot",,,,,,"Condiments, Sauces, Dips, Groceries"
1121308705,,"Taco sauce, traditional",,,,,Spartan,"Condiments, Sauces, Groceries"
1121308762,,"Texas toast, garlic",,,,,,
1121308763,,"Bread sticks, garlic",,,,,,
1121308889,,Premium caramel corn,,,,,Spartan,Snacks
1121308890,,Chicago style mix caramel corn,,,,,Spartan,Snacks
1121308891,,"Premium caramel corn, cherry cordial",,,,,Spartan,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies"
1121308892,,Premium Chocolate Delight Caramel Corn,,,,,Spartan,"Snacks, Sweet snacks, Confectioneries"
1121308893,,Premium Jurtle Caramel Corn,,,,,Spartan,Snacks
1121308896,,"Drink Mix, Green Tea & Peach Mango",,,,,Spartan,
1121309267,,"Syrup, chocolate",,,,,,"Sweeteners, Syrups, Simple syrups"
1121311074,,Deliciously soft cookies & creme cookies,,,,,,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits"
1121314694,,Spicy brown mustard,,,,,,"Condiments, Sauces, Groceries"
1121314713,,Yellow mustard,,,,,,"Condiments, Sauces, Groceries"
1121314714,,Yellow mustard,,,,,,"Condiments, Sauces, Groceries"
1121314715,,Yellow Mustard,,,,,Spartan,"Condiments, Sauces, Mustards, Yellow mustards, Groceries"
1121316294,,"Baking chips, butterscotch",,,,,,Baking decorations
1121316297,,"Baking chips, real semi-sweet chocolate",,,,,,Baking decorations
1121316805,,"Bouillon cubes, chicken",,,,,,"Condiments, Groceries"
1121316895,,"Dressing, creamy caesar",,,,,,"Condiments, Sauces, Groceries"
1121316896,,"Dressing & dip, peppercorn ranch",,,,,,"Condiments, Sauces, Groceries"
1121316897,,"Dressing & marinade, zesty italian",,,,,,"Condiments, Sauces, Groceries"
1121316901,,"Dressing & dip, blue cheese",,,,,,"Condiments, Sauces, Groceries"
1121316902,,"Dressing, thousand island",,,,,,"Condiments, Sauces, Groceries"
1121318114,,Hot Cocoa Mix,,,,,Spartan,"Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages"
1121318611,,Fully cooked cocktail smokies,,,,,,"Meats and their products, Meats, Prepared meats, Sausages"
1121325605,,"Dry roasted peanuts, unsalted",,,,,Spartan,Snacks
1121325606,,"Peanuts, butter toffee",,,,,Spartan,"Snacks, Sweet snacks, Confectioneries"
1121325624,,"Spanish peanuts, salted",,,,,Spartan,Snacks
1121325627,,"Dry honey roasted peanuts, salted",,,,,Spartan,Snacks
1121325630,,"Honey roasted peanuts, salted",,,,,Spartan,Snacks
1121325631,,"Mixed nuts, lightly salted",,,,,Spartan,Snacks
1121325632,,"Cashews, salted",,,,,Spartan,Snacks
1121325633,,"Mixed nuts, salted",,,,,,Snacks
1121325634,,"Whole cashews, salted",,,,,Spartan,Snacks
1121325635,,"Deluxe mixed nuts, salted",,,,,Spartan,Snacks
1121325638,,"Party peanuts, salted",,,,,Spartan,Snacks
1121325642,,"Dry roasted peanuts, salted",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Nuts and their products, Nuts, Roasted nuts, Peanuts, Roasted peanuts"
1121325648,,"Dry roasted peanuts, salted",,,,,Spartan,Snacks
1121333547,,"Garlic bread, italian style",,,,,,
1121335482,,"Mini hearth baked garlic bread, italian style",,,,,,
1121335483,,"Hearth baked garlic bread, five cheese",,,,,,
1121335720,,Broccoli cuts,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables"
1121335723,,Cut Green Beans,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables"
1121335726,,Sweet Green Peas,,,unknown,,Spartan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables"
1121335727,,Brussels Sprouts,,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables, Brussels sprouts"
1121335728,,Mixed Vegetables,,,unknown,,Spartan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables"
1121335733,,"Broccoli, cauliflower & carrots california blend",,,,,Spartan,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables"
1121339710,,Flour tortillas,,,,,,Mexican Dinner Mixes
1121339711,,Whole wheat tortillas,,,,,,Mexican Dinner Mixes
1121339712,,Burrito size flour tortillas,,,,,,Mexican Dinner Mixes
1121340848,,Cut & peeled baby carrots,,,,,,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods"
1121340849,,Cut & peeled baby carrots,,,,,,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods"
1121342129,,Twisted bread sticks,,,,,,
1121345403,,Sliced Bacon,,,,,Spartan,"Meats and their products, Meats, Prepared meats, Pork, Bacon, Sliced bacon"
1121349194,,"Rising crust pizza, supreme",,,,,,"Meals, Pizzas pies and quiches, Pizzas"
1121350879,,100% grated parmesan cheese,,,,,,"Dairies, Fermented foods, Fermented milk products, Cheeses"
1121350880,,Grated parmesan cheese,,,,,,"Dairies, Fermented foods, Fermented milk products, Cheeses"
1121352353,,1/2% Lowfat Milk,,,,,Spartan,"Dairies, Milks"
1121389974,,"Salsa, mild",,,,,,"Condiments, Sauces, Dips, Groceries"
1121389975,,"Restaurant style salsa, medium",,,,,,"Condiments, Sauces, Dips, Groceries"
1121389994,,"Preserves, red raspberry",,,,,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves"
1121389995,,"Preserves, strawberry",,,,,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves"
1121389996,,"Concord jelly, grape",,,,,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves"
1121389997,,"Marmalade, orange",,,,,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Spreads, Plant-based spreads, Sweet spreads, Fruit and vegetable preserves"
1121390272,,"Hot cocoa mix, milk chocolate",,,,,,"Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages"
1121426052,,Peri-Peri Chicken Sweet Potato And Minted Peas,,,unknown,,Fuelhub,
1121426076,,Peri Peri Chicken,,,unknown,https://images.openfoodfacts.org/images/products/000/112/142/6076/front_en.7.400.jpg,FuelHub,
1121542868,,Italian Chicken Pasta With Broccoli & Parmesan,,,,,FuelHub,
11216,,Asia-Rindfleischpfanne,,,,https://images.openfoodfacts.org/images/products/000/000/001/1216/front_en.3.400.jpg,Bofrost,
11219,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1219/front_en.3.400.jpg,,
11220,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1220/front_en.3.400.jpg,,
1122173533,,Protein drink mix,,,,https://images.openfoodfacts.org/images/products/000/112/217/3533/front_fr.3.400.jpg,,
11222,,caviar d’aubergines,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1222/front_fr.3.400.jpg,Le jardin de Nathalie,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner salés,Caviars d'aubergine"
1122341121,,Tesfaye Peanut Butter,,,,https://images.openfoodfacts.org/images/products/000/112/234/1121/front_fr.3.400.jpg,,
1122341122,,Tesfaye Peanut Butter,,,,https://images.openfoodfacts.org/images/products/000/112/234/1122/front_fr.3.400.jpg,,
11224,,Hamburguesa keto con palitos de calabacin,,,,,Nococinomas,
1122502148,,Dining In Barbeque pork ribs,,,,,,
1122513013,,Root Beer,,,,,Valu Time,
1122513073,,"Pizza, Chicken Bacon Ranch",,,,,Papa Enzo's,
1122730101,,,,,unknown,https://images.openfoodfacts.org/images/products/000/112/273/0101/front_en.3.400.jpg,,
11230,,Coucou,,,,,Bofrost,
1123014715,,"Pie filling, very cherry",,,,,Spartan,"Cooking helpers, Pastry helpers"
11231,,Pavé cabillaud à la vénitienne,,,,,Powermeals,
1123399806,,Coleology Cutting Jelly,,,,https://images.openfoodfacts.org/images/products/000/112/339/9806/front_en.3.400.jpg,Foodology,
1123456789,,,,,,https://images.openfoodfacts.org/images/products/000/112/345/6789/front_ru.3.400.jpg,,
1123839495,,Wild Encounters Bison,,,,https://images.openfoodfacts.org/images/products/000/112/383/9495/front_en.3.400.jpg,,
1124003380,,Petits Fours Secs,,,unknown,,intermarché,
11241,,Lasagnes de la mer aux épinards,,,unknown,,,
11256,,Saccottini Pomodori,,,,,Bofrost,
11264,,Pollo a la manzanilla,,,,,Nococinomas,
11266,,Dark Chocolate,,,,,Kilwin’s,
11268,,Fleischklößchen,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1268/front_de.3.400.jpg,bofrost*,
1126900270,,White Peach,,,unknown,,RedBull,
11278,,,,,unknown,,,
11281,,Regenbogenreis mit Hühnchen,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1281/front_de.7.400.jpg,bofrost*,
1128627729,,Jordan red ginseng extract 365,,,unknown,,Jungwonsam,
11294,,Lebensmittelfarben,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1294/front_de.4.400.jpg,,
1129762051,,nopalia habanero,,,unknown,https://images.openfoodfacts.org/images/products/000/112/976/2051/front_es.3.400.jpg,,
1130000007,,Rosa de Mosqueta en polvo,,,unknown,https://images.openfoodfacts.org/images/products/000/113/000/0007/front_es.11.400.jpg,saludviva,Suplementos dietéticos
1130650004,,Sainthe,,,unknown,https://images.openfoodfacts.org/images/products/000/113/065/0004/front_fr.3.400.jpg,,
1131360537,,Coca cola light,,,unknown,,,
11315,de:karton-s,Pulled Chicken,,,unknown,,,
11325,,Poulet cooo,,,,,Bofrost,
11327,Bag,Hähnchenbrust Nacho Cheese,,,e,https://images.openfoodfacts.org/images/products/000/000/001/1327/front_de.5.400.jpg,bofrost,"Auf Fleisch basierende Lebensmittel, Fertiggerichte, Fleisch, en:Chicken and its products, Geflügel, Fleischgerichte, Hühnchen, Geflügelgerichte, Hühnerfleischgerichte"
11330,,Poules satay et riz mais goreng,,,,https://images.openfoodfacts.org/images/products/000/000/001/1330/front_en.3.400.jpg,Powermeals,
1133044292,,fruti wago,,,,https://images.openfoodfacts.org/images/products/000/113/304/4292/front_es.3.400.jpg,Fruti Wago,
11339,,Yakitori,,,,,Bofrost,
11341,Tray,Pois chiche,,,a,https://images.openfoodfacts.org/images/products/000/000/001/1341/front_fr.14.400.jpg,"Crous Languedoc Roussillon, Crous Resto'","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Graines, Graines de légumineuses, Légumineuses sèches, Pois chiches"
1134126006,,Pub style wings,,,,https://images.openfoodfacts.org/images/products/000/113/412/6006/front_fr.3.400.jpg,,
11343,,Jus d’orange,,,,,Oasis,Beverages
11352,,Cioccolata calda,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1352/front_it.3.400.jpg,Kalibra,"Snack, Snack dolci, Cacao e i suoi derivati, Cioccolato"
11359,,Blended greek yogurt,,,,https://images.openfoodfacts.org/images/products/000/000/001/1359/front_en.3.400.jpg,Oikos,
11365,,Filet de poulet aux légumes grillés,,,,,Bofrost,
11370,,,,,,https://images.openfoodfacts.org/images/products/000/000/001/1370/front_fr.3.400.jpg,,
11376,,Pollo al estilo BBQ,,,,https://images.openfoodfacts.org/images/products/000/000/001/1376/front_en.3.400.jpg,Bofrost,
11377,,Poulet fromage,,,,,Bofrost,
1138640607,,Raspberry,,,,https://images.openfoodfacts.org/images/products/000/113/864/0607/front_en.3.400.jpg,Driscoll’s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Fruits, Berries, Raspberries"
1139001104,,Crackers,,,,https://images.openfoodfacts.org/images/products/000/113/900/1104/front_en.3.400.jpg,Carr's,
11393,,Butter Chicken,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1393/front_de.3.400.jpg,Bofrost,
11398,,Thè agrumi di sicilia,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1398/front_it.7.400.jpg,bofrost*,
11400,,Kalbstöpfchen in Honig-Senf-Soße,,,unknown,,,
1140000004,,Rosa Mosqueta en polvo,,,unknown,https://images.openfoodfacts.org/images/products/000/114/000/0004/front_es.3.400.jpg,saludviva,Suplementos dietéticos
1140004804,,,,,,https://images.openfoodfacts.org/images/products/000/114/000/4804/front_ru.3.400.jpg,,
1140045005,,,,,unknown,,,
11402,,Boeuf entrecote,,,f,https://images.openfoodfacts.org/images/products/000/000/001/1402/front_fr.3.400.jpg,,"Viandes et dérivés, Viande de bœuf et dérivés, Viandes, Bœuf, Entrecôte de boeuf"
11422,Bag,Spare Ribs Texas BBQ,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1422/front_de.6.400.jpg,bofrost,"Auf Fleisch basierende Lebensmittel, Fertiggerichte, Fleischgerichte"
11430,,Penne à la dinde sauce Marengo,,,,https://images.openfoodfacts.org/images/products/000/000/001/1430/front_en.3.400.jpg,Powermeals,
1143155625,,Nankhatai traditional indian cookies,,,,,,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits"
1143168200,,Original health  juice,,,,https://images.openfoodfacts.org/images/products/000/114/316/8200/front_en.3.400.jpg,Juice Fiji,
11437,,Australische rinderstecks,,,unknown,,,
11446,,Homestyle Bürger,,,unknown,,,
1144686792,,Mikado Chocolat au lait,,,,,Lu,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits"
1145400243,,,,,b,https://images.openfoodfacts.org/images/products/000/114/540/0243/front_fr.3.400.jpg,,en:honeys
11457,,Paprika-Hacksteak,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1457/front_de.3.400.jpg,bofrost*,
11462,,Beuf teriyaki,,,,,Bogrost,
1146901886,,,,,unknown,https://images.openfoodfacts.org/images/products/000/114/690/1886/front_fr.3.400.jpg,,
11471,de:stück,Hähnchen Frites,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1471/front_de.5.400.jpg,Bofrost,
11482,,Mista barrette,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1482/front_it.3.400.jpg,,
11487,,Rehgulasch in Backobstsoße,,,unknown,,,
1150000001,,Manteca de cacao en obleas,,,f,https://images.openfoodfacts.org/images/products/000/115/000/0001/front_es.10.400.jpg,Saludviva,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Grasas vegetales, Mantecas de cacao"
1150031107,,Lina,,,unknown,https://images.openfoodfacts.org/images/products/000/115/003/1107/front_es.3.400.jpg,Naturis,
11501,"Metal,Box",Curiously Strong Mints,,"Pays-Bas,Netherlands",c,https://images.openfoodfacts.org/images/products/000/000/001/1501/front_en.31.400.jpg,Marks & Spencer,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, en:candies"
1150115330,,,,,,https://images.openfoodfacts.org/images/products/000/115/011/5330/front_fr.3.400.jpg,,
1150524155,,"Chicken sausage, sun-dried tomato & basil",,,,,Roundy's Select,"Meats and their products, Meats, Prepared meats, Sausages, Chicken and its products, Meat preparations, Poultries, Chickens, Chicken preparations, Poultry sausages, Chicken sausages"
1151030725,,,,,,https://images.openfoodfacts.org/images/products/000/115/103/0725/front_en.3.400.jpg,,
1151194956,Plastic,Jamón de Teruel DOP,,,unknown,https://images.openfoodfacts.org/images/products/000/115/119/4956/front_it.6.400.jpg,Aire Sano,"Prodotti a base di carne, Carni, Carni preparate, Prosciutti"
11518,,L offre du boucher,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1518/front_fr.4.400.jpg,,
1151801157,,Jamon de teruel,,,f,https://images.openfoodfacts.org/images/products/000/115/180/1157/front_es.3.400.jpg,Aire Sano,"Meats and their products, Spanish meat products, es:Jamón de Teruel, en:serrano-ham"
1151895531,,Jamón de teryel,,,unknown,https://images.openfoodfacts.org/images/products/000/115/189/5531/front_es.3.400.jpg,de nuestra tierra,
1151895724,,Jamón de Teruel D.O.P.,,,f,https://images.openfoodfacts.org/images/products/000/115/189/5724/front_es.3.400.jpg,De Nuestra Tierra,"Productos a base de carne, Carnes, Embutidos, Jamón, en:cured-ham, Jamones secos, Productos cárnicos españoles, Jamón Serrano"
1151959180,,Jamón,,,unknown,https://images.openfoodfacts.org/images/products/000/115/195/9180/front_es.3.400.jpg,,
11530,,Piccata de dinde printanière,,,,https://images.openfoodfacts.org/images/products/000/000/001/1530/front_en.3.400.jpg,Power meals,
1153001746,,Chocolate blanco con galleta maría - Clavileño - Clavileño,,,,,,
1153275660,,,,,,,,
11539,,Fischtopf Mallorquinischer Art,,,,,Bofrost,
11540,,Pazifische Scholle in Mehrkornpanade,,,,,Bofrost,
11549,,Jackfruit Peeled,Cambodia,Cambodia,,https://images.openfoodfacts.org/images/products/000/000/001/1549/front_en.7.400.jpg,"Asian Food Import,Mit lot vo KH","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Jackfruit"
1155179980,,Kind reep,,,unknown,,Kind,
11555,,,,,,https://images.openfoodfacts.org/images/products/000/000/001/1555/front_id.3.400.jpg,Yummy,
11563,,,,,,https://images.openfoodfacts.org/images/products/000/000/001/1563/front_es.3.400.jpg,,
11574,,Mermel  fresa,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1574/front_es.3.400.jpg,Coaliment,
1157803422,,Pesto Calabrese,,,unknown,,Fiorfiore,
11593,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1593/front_en.3.400.jpg,,
1159402219,,hulapeno,,,unknown,,,
11598,,Pikante Garnelenpfanne,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1598/front_de.8.400.jpg,bofrost*,
11600,"Green-dot,Card-box",6 British Large Eggs,United Kingdom,,c,https://images.openfoodfacts.org/images/products/000/000/001/1600/front_en.15.400.jpg,M&S,"Farming products, Eggs, Chicken eggs, Free-range chicken eggs"
1160000008,,Ajo granulado,,,d,https://images.openfoodfacts.org/images/products/000/116/000/0008/front_es.46.400.jpg,Vegetalia,"Aditivos alimentarios, Suplementos dietéticos, Levadura, en:groceries"
1160157641,,Jacob’s Biscults for Cheese Selection,,,,https://images.openfoodfacts.org/images/products/000/116/015/7641/front_en.3.400.jpg,,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits"
11604,,,,,,https://images.openfoodfacts.org/images/products/000/000/001/1604/front_en.4.400.jpg,,
11608,,Cargando…,,,unknown,,,
1161022480,,Cream Soda,,,,,Shur Fine,
1161036067,,"Roasted Whole Cashew, Salted Caramel",,,,,Shurfine,
11613,,,,,,https://images.openfoodfacts.org/images/products/000/000/001/1613/front_en.3.400.jpg,,
1161541203,,Bresaola,,,,,Cipressi in chianti,
11620,,Lachs Kartoffelauflauf,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1620/front_de.7.400.jpg,Bofrost,
11625,,Lachsfilet in Blätterteig,,,unknown,,Bofrost,
11626,,Mandus Korea Style,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1626/front_de.3.400.jpg,Bofrost,
11631,,Pasta box carbonara,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1631/front_fr.4.400.jpg,,
11641,,Pain proteiné Keto Low Carb,,,,https://images.openfoodfacts.org/images/products/000/000/001/1641/front_en.3.400.jpg,Shoppinday,
11642,,Laugen Frischkäse Twister,,,,,Bofrost,
1164520793,,Torta speck porri e patate,,,unknown,,,
1164838559,,Satislent - Batido,,,unknown,https://images.openfoodfacts.org/images/products/000/116/483/8559/front_es.3.400.jpg,,
1165887771,,Tagliatelle riz brun,,,unknown,https://images.openfoodfacts.org/images/products/000/116/588/7771/front_fr.3.400.jpg,,
11665,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1665/front_it.3.400.jpg,Conad,
11679,"Plastic,Bag",Cookies Belgian chocolate chunk,,,d,https://images.openfoodfacts.org/images/products/000/000/001/1679/front_en.4.400.jpg,Marks & Spencer,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits"
11686,"Plastic,Bag",All Butter Sultana Cookies,,Royaume-Uni,c,https://images.openfoodfacts.org/images/products/000/000/001/1686/front_fr.8.400.jpg,Marks & Spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Cookies, Cookies au raisin"
11687,,Pineapple bofrost,,,,,Bofrost,
1169091106,,Crespelle,,,unknown,https://images.openfoodfacts.org/images/products/000/116/909/1106/front_it.3.400.jpg,Bofrost,
11693,"Plastic,Paper,Bag",All Butter Belgian White Chocolate Chunk Cookies,,Royaume-Uni,d,https://images.openfoodfacts.org/images/products/000/000/001/1693/front_fr.10.400.jpg,Marks & Spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat"
1170071210,,,,,unknown,https://images.openfoodfacts.org/images/products/000/117/007/1210/front_fi.3.400.jpg,,
11705,,Patate,,,,,,
11707,Bag,Unsweet Tea,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1707/front_en.3.400.jpg,Allsup's,"Beverages, Unsweetened beverages"
11708,,Crunchy nuggets carottes-épinards,,,,,Bofrost,
11709,"Plastic,Bag",All Butter Fruity Flapjack Cookies,,Royaume-Uni,c,https://images.openfoodfacts.org/images/products/000/000/001/1709/front_fr.12.400.jpg,Marks & Spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Cookies, Biscuits à l'avoine, Cookies au raisin"
1171122447,,Extra Long Grain Parboiled White Rice - Spekko,,,,,,
11715,,Gianduja noir onctueux,,,,,Ethicable,
1171530242,,,,,,,,
11716,Paper-pot,British medium eggs,,,c,https://images.openfoodfacts.org/images/products/000/000/001/1716/front_en.5.400.jpg,Marks and spencer,"Farming products, Eggs, en:chicken-eggs"
11723,"Plastic,Bag",Pistachio almond cookies,,,c,https://images.openfoodfacts.org/images/products/000/000/001/1723/front_fr.8.400.jpg,Marks&spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits"
11726,,Café molido  mezcla suave,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1726/front_es.3.400.jpg,Tirma,
11730,"Plastic,Bag,Film-plastics-not-currently-recycled,Tray-plastics-check-local-recycling",Cranberry & Orange Cookies,,Royaume-Uni,c,https://images.openfoodfacts.org/images/products/000/000/001/1730/front_en.59.400.jpg,Marks & Spencer,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits"
11735,,Cèpes,,,,,Bofrost,
11736,,Gemüsemix,,,unknown,,,
11737,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1737/front_fr.3.400.jpg,,
1174225411,,,,,unknown,https://images.openfoodfacts.org/images/products/000/117/422/5411/front_cs.4.400.jpg,,
11743,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/001/1743/front_en.3.400.jpg,Tropicana,
11747,"Plastic,Bag",Triple Belgian Chocolaté Chunk Cookies,,,c,https://images.openfoodfacts.org/images/products/000/000/001/1747/front_fr.14.400.jpg,Marks & Spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Cookies, Cookies au chocolat, Cookies au chocolat au lait, Cookies au chocolat blanc, Cookies au chocolat noir"
1174723303,,,Indonesia,Indonesia,,https://images.openfoodfacts.org/images/products/000/117/472/3303/front_en.3.400.jpg,Dua Kelinci,"en:Plant-based foods and beverages, en:Plant-based foods, en:Legumes and their products, en:Legumes, en:Nuts and their products, en:Nuts, en:Roasted nuts, en:Peanuts, en:Roasted peanuts, en:Kacang, en:Kacang Garing"
11754,"Plastic,Tray",Cookies Stem Ginger,,"Royaume-Uni,Ecosse",a,https://images.openfoodfacts.org/images/products/000/000/001/1754/front_fr.19.400.jpg,Marks & Spencer,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits à l'avoine"
